age,name,address,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y 
34,kelley ondricka,"73688 Aimee Manors\nMarquardtton, NJ 97662",blue-collar,married,secondary,no,1412,yes,yes,unknown,27,may,157,2,-1,0,unknown,no
43,terrance ullrich,"0128 Keebler Fords Suite 649\nPredovicville, WY 69657",blue-collar,married,primary,no,-93,yes,no,unknown,26,may,402,2,-1,0,unknown,no
31,reymundo oberbrunner,"37613 Huels Dale\nLeoraville, AA 63117",services,married,secondary,no,-331,yes,no,unknown,23,may,203,5,-1,0,unknown,no
29,denis keeling,"968 farr3ll gat3way \nw3st silas, a3 40738-2510",blue-collar,married,unknown,no,486,yes,no,cellular,6,may,422,1,363,1,failure,no
39,jarrett dibbert,"928 Crist Lodge St.\nMaryjanemouth, GA 58561",blue-collar,married,primary,no,694,yes,no,cellular,21,nov,44,1,-1,0,unknown,no
36,alene grady,"591 casimer manor \nhelenatown, ok 75489-0485",management,single,tertiary,no,2806,yes,no,unknown,30,may,358,4,-1,0,unknown,no
38,mossie skiles,"4342 crawford pines ave.\nkathlynfurt, nm 33610-7508",unemployed,single,tertiary,no,0,no,no,cellular,6,feb,39,2,-1,0,unknown,no
56,bertram denesik,"0295 Cicero Divide Ave.\nNorth Janetfurt, AA 89958-0836",management,divorced,tertiary,no,2959,yes,no,telephone,18,may,325,1,-1,0,unknown,no
41,orland hane,"517DuBuqueLightsApt.028\nLakeBrisaburgh,MO80177",housemaid,divorced,primary,no,22,yes,no,cellular,18,nov,238,3,126,4,other,no
47,astrid brekke,"5234TERRYRUNAVE.\NLAKEABBY,HI10107",technician,married,secondary,no,1167,yes,no,cellular,30,apr,968,1,87,5,failure,yes
38,janelle volkman,"3652 J3nnif3r Trail \nN0rth D0nat0hav3n, AP 02584",management,single,tertiary,no,35,yes,no,cellular,17,apr,156,1,273,3,failure,no
80,nola mohr,"238HermanMountainSt.\nWestZackary,KY79634",retired,married,secondary,no,8304,no,no,telephone,6,apr,681,1,118,11,success,no
37,tanya kub,"02745DevynRue\nLakeOmariberg,MA66602-2693",services,married,secondary,no,4760,yes,no,cellular,20,nov,187,2,-1,0,unknown,no
44,kristin stiedemann,"5802 Padberg Roads Ave.\nNew Uriah, NJ 21847",management,single,tertiary,no,-1313,yes,yes,cellular,15,may,104,10,-1,0,unknown,no
33,baylee rolfson,"2433 river summit \nbartonborough, in 97768-5565",blue-collar,single,secondary,no,697,no,no,cellular,6,feb,860,2,-1,0,unknown,yes
53,roger armstrong,"254ReichertPoint\nWestGaston,NC49330",technician,married,secondary,no,230,no,yes,cellular,13,aug,112,2,-1,0,unknown,no
69,marjolaine price,"57518 Stanton Camp\nRitchieshire, CT 67945-2148",retired,married,tertiary,no,473,no,no,cellular,7,jul,112,1,78,1,failure,no
46,karson west,"639 stehr mission \nport jamarcusmouth, ia 34063",technician,married,secondary,no,1427,yes,no,unknown,14,may,32,3,-1,0,unknown,no
30,nyasia senger,"1589 D0NN3LLY R3ST AV3.\NW3ST L3ATHA, PR 80542-2010",management,single,tertiary,no,201,yes,no,cellular,17,mar,325,2,-1,0,unknown,yes
31,alberta veum,"5113 schowalter knoll apt. 102\nnorth angelicaburgh, ca 11672-6675",self-employed,single,secondary,no,1086,no,no,cellular,20,nov,410,1,-1,0,unknown,no
38,davonte johnston,"325 Jordyn Plains St.\nProhaskaside, PW 03170",management,divorced,tertiary,no,4335,yes,no,cellular,20,nov,640,1,-1,0,unknown,no
34,emmanuelle turcotte,"971 Marge Pines St.\nPort Quinn, ND 14300-7326",services,divorced,secondary,no,44,no,no,unknown,9,jun,118,1,-1,0,unknown,no
48,berenice klein,"026HandSpringsApt.802\nFerneport,WA56453-2865",unknown,married,unknown,no,286,no,no,cellular,30,jul,166,2,-1,0,unknown,no
46,elian witting,"50634 LANGOSH MILLS\NPORT MURRAYBURGH, MD 62734-7471",blue-collar,divorced,primary,no,216,no,no,cellular,2,feb,173,1,-1,0,unknown,no
42,shemar tromp,"43029 hilpert views\nwest jamison, mh 17764-3116",admin.,married,secondary,no,214,yes,no,unknown,28,may,21,24,-1,0,unknown,no
41,kathryne farrell,"14075 klein isle\npollichbury, nm 72832",blue-collar,married,secondary,no,343,yes,no,unknown,14,may,89,7,-1,0,unknown,no
33,freddie wintheiser,"549SanfordExpresswaySt.\nNewAva,MT10016",blue-collar,married,secondary,no,-77,yes,no,cellular,28,jul,151,3,-1,0,unknown,no
39,niko kemmer,"4566AlThroughwayAve.\nNorthDoris,MT20687-9158",blue-collar,married,primary,no,1046,no,no,unknown,19,jun,112,4,-1,0,unknown,no
27,zaria shanahan,"4313 Feil Knoll \nShanefurt, NC 42577",student,single,secondary,no,1566,no,no,cellular,30,jan,164,5,-1,0,unknown,no
26,levi skiles,"9890 Zulauf Camp Suit3 006\nP0rt Dayna, KY 14436-9278",management,single,tertiary,no,592,no,no,telephone,29,jan,145,2,164,1,other,no
38,christian ondricka,"6623 rachelle run ave.\nnorth cobystad, mt 52385-0347",management,single,tertiary,no,104,yes,no,cellular,6,may,606,3,-1,0,unknown,yes
48,cydney hessel,"9550CorwinTrailAve.\nWestRosetta,MN12251-8541",blue-collar,married,secondary,no,0,yes,no,unknown,26,may,105,1,-1,0,unknown,no
54,anita halvorson,"797 Kuhic Garden St.\nDenesikton, GU 76321",services,married,secondary,no,-22,no,yes,cellular,9,jul,85,1,-1,0,unknown,no
51,gerard kuphal,"074 Juwan R0ad St.\n3ast Fr3d3ricch3st3r, NJ 58501-5535",services,married,secondary,no,0,no,no,cellular,18,jul,439,3,-1,0,unknown,no
47,leanna weissnat,"5597MertzStravenueSuite125\nSouthEmiliefort,NV32846-8804",technician,married,secondary,no,72,no,no,unknown,29,may,278,1,-1,0,unknown,no
53,lucious stiedemann,"1310 KUNDE PLAIN \NPARKERHAVEN, WV 61231",technician,married,secondary,no,100,no,no,cellular,13,aug,205,4,-1,0,unknown,no
35,carlotta o'kon,"188 Gutkowski River St.\nMannberg, CO 86256-9869",blue-collar,married,primary,no,319,yes,no,cellular,16,jul,221,1,-1,0,unknown,no
58,heber o'reilly,"00551 KUNZE ESTATES\NNEW ASHTON, ME 45934-4358",management,married,tertiary,no,9339,yes,no,telephone,18,nov,52,3,172,3,other,no
52,nicole zieme,"34934 Leannon Forks\nTremaynemouth, IL 90235-7977",management,divorced,tertiary,no,50,yes,no,unknown,12,jun,84,3,-1,0,unknown,no
57,bryon cruickshank,"453Marib3lM3ad0wSuit3411\nN0rthDasia,MS11203-5560",retired,married,secondary,yes,32,yes,no,cellular,15,may,476,3,-1,0,unknown,no
52,ronaldo lesch,"8188 Carmela Burg Ave.\nAlexashire, WA 24009-4641",management,married,tertiary,no,6922,no,no,cellular,20,nov,371,1,-1,0,unknown,no
35,solon kozey,"684 Sim0n3 Br00k Apt. 282\nGiannibury, GU 26686",management,single,tertiary,no,633,yes,no,cellular,17,apr,128,3,-1,0,unknown,no
48,mohammed gerhold,"06846 Murazik Lak3\nTravisch3st3r, NM 90320",technician,married,secondary,no,4265,yes,no,unknown,13,may,220,2,-1,0,unknown,no
46,justus franecki,"208MELVINHILLSSUITE977\NPOLLICHVIEW,NH60973",entrepreneur,married,tertiary,no,2262,no,no,telephone,14,jul,44,14,-1,0,unknown,no
39,annabelle kihn,"78832CARTWRIGHTPINE\NZEMLAKTOWN,CO67290-2076",services,married,secondary,no,1970,yes,no,unknown,8,jun,30,1,404,2,success,no
38,jana sipes,"704MurphyKn0llsSuit3448\n3astLav3rn3,PA51926",self-employed,divorced,tertiary,no,1513,no,no,cellular,7,may,330,1,342,1,failure,no
34,dominic kiehn,"40992 Dasia Sh0al\nTiam0uth, 0R 25683-9592",entrepreneur,married,secondary,no,4659,yes,no,unknown,30,aug,28,1,-1,0,unknown,no
47,percival gulgowski,"7215 Kathryne Circle \nDonnellyborough, MP 57586-4338",entrepreneur,married,primary,no,668,no,no,cellular,12,may,908,1,-1,0,unknown,no
35,zachariah weimann,"671 Frankie River St.\nLake Elwinmouth, GU 58420",management,divorced,tertiary,no,649,no,no,cellular,16,apr,177,1,-1,0,unknown,no
46,conor mann,"53873WindlerFalls\nNorthDelaney,IA79984-2919",blue-collar,divorced,primary,no,452,yes,no,unknown,9,may,113,4,-1,0,unknown,no
27,otho cruickshank,"4950vaPlac3Apt.400\nJ0hnshav3n,C095905",admin.,single,secondary,no,-145,yes,no,telephone,15,may,289,8,-1,0,unknown,no
31,gail funk,"377 crist keys \nnorth colbyfort, id 90614-5528",blue-collar,married,secondary,no,-498,yes,no,cellular,21,jul,357,1,-1,0,unknown,no
31,effie strosin,"564 Lynch Pass St.\nWalk3rbury, ND 62315",management,single,tertiary,no,0,no,no,cellular,28,aug,38,16,-1,0,unknown,no
46,cleora leffler,"93377G3RMANC0MM0N\NHAG3N3SSID3,0H62020-6734",admin.,married,secondary,no,22,yes,no,cellular,7,aug,414,4,-1,0,unknown,no
31,jazlyn ferry,"52163 Shaina F0r3st\nW3st Luigi, IA 32498",admin.,married,secondary,no,2304,yes,no,cellular,20,nov,257,2,-1,0,unknown,no
33,icie abshire,"6375 o'kon stravenue \nderickborough, mi 52923",management,married,tertiary,no,1412,yes,no,unknown,19,aug,480,1,-1,0,unknown,yes
42,cassandra halvorson,"9630 Madyson Gateway Apt. 177\nSouth Daisyland, DC 86967",housemaid,married,primary,no,145,no,no,cellular,20,aug,252,2,-1,0,unknown,no
33,johnathon dietrich,"1677 Terry Knoll Ave.\nNew Waylonfurt, NC 94330-6767",management,single,primary,no,4897,yes,no,unknown,20,may,151,1,-1,0,unknown,no
40,aracely buckridge,"48900 Buddy Knoll\nNew Conor, PA 00455",housemaid,married,primary,no,1832,no,no,cellular,6,feb,213,4,-1,0,unknown,no
51,carrie bahringer,"830LuigiTrailSt.\n3astGillian,AP34004",blue-collar,married,primary,no,3726,no,yes,cellular,27,aug,119,12,-1,0,unknown,no
31,norval kutch,"525Candac3Cap3St.\nN3wAidab3rg,SD31801",unemployed,married,tertiary,no,591,no,no,cellular,21,nov,161,2,-1,0,unknown,no
62,carmel miller,"1334AM3RICAL0AF\NBRITTANYT0N,VI30750-1174",retired,divorced,tertiary,no,0,no,no,cellular,13,nov,227,2,-1,0,unknown,yes
24,jaiden boyer,"3461 Freeda Cape \nSouth Erynfurt, IN 46987",student,single,secondary,no,508,yes,no,telephone,18,may,12,3,374,1,other,no
48,madge hagenes,"7371RAEPLAINSSUITE067\NWEISSNATSTAD,WA27436-2912",unemployed,married,secondary,no,817,no,no,cellular,14,jan,517,1,282,4,success,yes
41,jayce barton,"462 Schultz Springs St.\nMaryjaneview, DE 06987-1006",technician,divorced,secondary,no,348,yes,no,cellular,7,may,225,2,275,2,failure,no
43,alexane casper,"1651 adeline pike apt. 109\nkiarafort, pw 54115-8805",management,married,tertiary,no,291,yes,no,unknown,9,may,150,2,-1,0,unknown,no
52,bella bogisich,"223 Derrick Road St.\nSouth Elwin, MO 69464",technician,married,secondary,no,3554,no,yes,cellular,8,jul,89,1,-1,0,unknown,no
54,theresa leuschke,"29167GIOVANNYHEIGHTS\NJAMAALTOWN,WI52110",blue-collar,married,primary,no,781,yes,no,unknown,9,may,103,2,-1,0,unknown,no
32,elnora smitham,"8873DouglasLakesSuite478\nEastCydney,KY51728-5195",technician,divorced,tertiary,no,267,no,no,cellular,26,may,128,1,-1,0,unknown,no
38,chase o'hara,"0552 Corkery Landing Ave.\nNorth Lauretta, ID 82672-8813",blue-collar,married,primary,no,1327,yes,no,cellular,20,nov,277,1,-1,0,unknown,no
41,ceasar hackett,"3254Ubald0Spurs\nB0tsf0rdshir3,0K22482-2728",admin.,married,primary,no,-306,yes,no,unknown,15,may,500,1,-1,0,unknown,yes
31,albert ziemann,"475 Jakub0wski R0ads \nHans3np0rt, TX 97568",blue-collar,single,primary,no,864,yes,no,telephone,14,may,113,2,-1,0,unknown,no
35,dakota konopelski,"83360 STARK LAK3\NR3ILLYSTAD, M3 19547-0392",housemaid,married,tertiary,no,1265,yes,no,cellular,15,may,326,5,179,4,failure,yes
26,kale klein,"61795FRAMIROAD\NEASTVICENTA,OH65704-1454",admin.,married,secondary,no,0,no,no,unknown,27,may,755,1,-1,0,unknown,no
52,chadrick strosin,"7441 FAH3Y PARKWAY AV3.\NGRANTBURY, KY 61229",technician,married,tertiary,no,214,no,no,cellular,29,aug,161,3,-1,0,unknown,no
58,idella koss,"381 LISETTE ROW \NGOLDENBURY, NE 14255",retired,married,secondary,no,425,yes,yes,cellular,17,nov,100,1,-1,0,unknown,no
57,stacy yost,"7490 Richie Turnpike Ave.\nWest Adammouth, VI 12359",housemaid,married,tertiary,no,3,no,no,cellular,4,aug,142,2,-1,0,unknown,no
34,jada blick,"2589WittingThroughwayAve.\nPortNaomie,NY56813-7279",management,married,tertiary,no,0,yes,no,unknown,8,may,214,2,-1,0,unknown,no
59,edythe murray,"4097 medhurst fort ave.\ntristiantown, mn 87219",blue-collar,married,primary,no,0,no,no,cellular,18,nov,167,2,-1,0,unknown,no
27,hobart zemlak,"0478 leif valleys \nlake mireille, dc 67572-9048",technician,single,secondary,no,282,no,yes,cellular,9,jul,676,5,-1,0,unknown,no
42,ryley weissnat,"667 maribel overpass st.\npaxtonfort, ma 31239",entrepreneur,married,tertiary,no,0,no,no,cellular,9,jul,236,1,-1,0,unknown,no
47,jake daniel,"2177Aust3nVall3yAv3.\nPatti3burgh,WI24484-1509",housemaid,single,tertiary,no,3727,no,no,unknown,12,jun,993,6,-1,0,unknown,yes
33,mario hirthe,"0994 Mayer Island Ave.\nDarrylside, MI 09744-9366",blue-collar,married,secondary,no,0,yes,yes,cellular,28,jul,83,12,-1,0,unknown,no
31,stanley raynor,"301 Sid Pass St.\nLucasborough, MI 80959",services,single,secondary,no,864,yes,no,cellular,6,may,100,1,-1,0,unknown,no
37,alisha runte,"70882 zulauf drive\nvernonbury, wi 12990-8922",management,married,tertiary,no,4089,yes,no,cellular,2,feb,289,2,174,4,other,yes
29,bette heathcote,"22886 Sti3d3mann Landing\nAl3xyssid3, KS 15521",blue-collar,married,secondary,no,-478,no,yes,cellular,8,jul,528,2,-1,0,unknown,no
38,mavis mayert,"813B3i3rLightSt.\nCarl3yhav3n,0H96003-7343",unemployed,married,primary,no,-363,no,no,unknown,12,jun,340,2,-1,0,unknown,no
35,theron harber,"55106 White Mountain\nNorth Jackyburgh, IN 23750",self-employed,married,secondary,no,8883,no,no,cellular,21,nov,33,3,-1,0,unknown,no
31,kiara effertz,"71861CortezLight\nPortErickafort,VT43709",technician,single,secondary,no,1970,no,no,telephone,17,apr,284,3,-1,0,unknown,no
62,alexis fisher,"0211 Eldridge Groves Apt. 881\nNew Bernitaland, HI 49651",management,married,tertiary,no,1859,no,no,telephone,6,aug,245,3,-1,0,unknown,yes
32,alexandria marks,"6150KADINDRIVEAVE.\NFELTONPORT,PA93587-8169",technician,single,tertiary,no,1059,yes,no,cellular,17,apr,115,1,-1,0,unknown,no
31,dayne considine,"3596 blick rapids apt. 380\neast jasonfort, vt 91625",services,married,secondary,no,388,yes,no,unknown,5,may,730,2,-1,0,unknown,no
51,magali dare,"465 Pedro Shoal St.\nKassulkeburgh, MI 75690",blue-collar,divorced,primary,no,602,yes,no,cellular,11,may,347,1,284,2,failure,no
29,teresa denesik,"131TOBYISLANDSSUITE081\NPORTIZAIAHLAND,NH23220",services,single,secondary,no,0,no,no,cellular,17,jul,58,1,-1,0,unknown,no
43,florence king,"752IVYSPRINGS\NN0RTHLILIAN3M0UTH,PA38498",blue-collar,married,primary,no,255,yes,no,cellular,17,jul,180,1,-1,0,unknown,no
36,domenick purdy,"8294 RYDER FORT AVE.\NDONATOTOWN, WY 48522-1944",blue-collar,married,secondary,no,63,yes,no,unknown,2,jun,56,8,-1,0,unknown,no
34,micah ankunding,"25495LegrosGardens\nPortMargaretteberg,AR47023",self-employed,married,primary,no,712,yes,no,unknown,2,jun,326,3,-1,0,unknown,no
29,otha langosh,"7817FreidaGreenSuite371\nBernierview,KY98827-4483",services,married,secondary,no,57,yes,no,telephone,21,jul,342,9,-1,0,unknown,no
57,abdiel d'amore,"9324 Huds0n Trail Av3.\nN0rth Jacqu3s, NJ 39936",retired,married,secondary,no,523,no,yes,cellular,2,feb,49,6,-1,0,unknown,no
43,dan hirthe,"862 Molly Landing St.\nSchmidtshire, MP 49228-6963",management,married,tertiary,no,422,no,no,cellular,12,aug,110,1,-1,0,unknown,no
33,lacey emmerich,"617FlatleySummitSt.\nLakeAnastacioberg,HI40589-5110",services,married,secondary,no,386,no,no,cellular,12,nov,253,1,92,4,failure,yes
60,alec dach,"705FAYTRAFFICWAYST.\NEASTKORBIN,NV53023",management,married,tertiary,no,3387,no,no,cellular,14,aug,636,2,-1,0,unknown,no
51,elta cruickshank,"4034 Hauck Rue \nNew Clement, KS 21588-0960",technician,married,primary,no,260,no,no,cellular,19,aug,137,2,-1,0,unknown,no
40,kitty koch,"313AM3RICARU3ST.\NBR3IT3NB3RGBURY,PW43653-7853",admin.,single,secondary,no,-1,no,no,cellular,7,jul,173,1,-1,0,unknown,no
51,noble bogisich,"562 rodriguez land st.\nnew shanymouth, ia 61470",technician,married,secondary,no,1490,yes,no,cellular,18,jul,227,2,-1,0,unknown,no
38,wilburn nikolaus,"64825LexusLock\nNorthEmiliabury,NJ32971",services,married,secondary,no,497,yes,yes,unknown,19,may,88,5,-1,0,unknown,no
35,junior stracke,"243K3ndallL0dg3St.\nN0rthCl3m3nt,ND22471",technician,married,secondary,no,1707,yes,no,unknown,2,jun,426,3,-1,0,unknown,no
47,barton fadel,"399UnaPrairieApt.346\nJulesfurt,ND06726-4151",technician,married,secondary,no,826,yes,no,telephone,18,nov,195,3,112,8,other,no
45,consuelo nienow,"8744K3IRAWALK\NN0RTHRANDYB0R0UGH,AA54453-3325",blue-collar,married,primary,no,907,no,no,cellular,18,aug,230,8,-1,0,unknown,no
40,lenna bergnaum,"8089LINDSQUARESAVE.\NNORTHSHARONTON,HI85024-4436",services,married,secondary,no,1836,yes,no,cellular,12,may,750,2,-1,0,unknown,yes
29,olga skiles,"0244 Jean Radial Ave.\nPollichmouth, MO 16993",entrepreneur,single,secondary,no,404,no,no,cellular,30,jan,413,3,-1,0,unknown,no
52,jewel bogisich,"583ManuelaRidgeSt.\nEastTremaynetown,WA19844",management,divorced,tertiary,no,907,yes,no,unknown,4,jun,104,2,-1,0,unknown,no
26,laila steuber,"1783 Haag Loop Suite 981\nEast Arthurmouth, VA 82728",technician,married,secondary,no,18,yes,yes,cellular,5,may,138,1,-1,0,unknown,no
31,francisco schneider,"9288JANNIEFORGESSUITE307\NEARLPORT,DE15289",blue-collar,single,primary,no,-495,yes,no,unknown,29,may,334,2,-1,0,unknown,no
55,adriana jenkins,"347 Alysson Greens St.\nSchroedermouth, VI 93360",services,married,unknown,no,1210,yes,no,unknown,30,may,868,1,-1,0,unknown,no
35,adan price,"499 davon corner st.\nnew gilesfurt, il 31310-8382",services,married,secondary,no,819,yes,no,telephone,14,jul,102,14,-1,0,unknown,no
56,annabell toy,"296 Goldner Corner Apt. 694\nNew Isobel, WA 09311-5660",management,divorced,tertiary,no,442,no,no,unknown,28,may,77,3,-1,0,unknown,no
28,lenny barrows,"482 Fl0ssi3 Und3rpass Apt. 284\nS0uth Rup3rtt0n, WI 35265-2653",blue-collar,single,secondary,no,-46,yes,no,cellular,1,sep,199,1,92,14,success,yes
27,ludwig swift,"051 Celestine Burg St.\nAlizefurt, CO 80919-6551",student,single,secondary,no,671,yes,no,unknown,7,may,332,2,-1,0,unknown,no
30,kaitlin runolfsson,"8343 Clemmie Fords Apt. 927\nPourosville, VT 35295",technician,married,secondary,no,371,no,no,cellular,7,aug,124,2,-1,0,unknown,no
51,minnie harris,"8051 gavin park ave.\nsouth romaine, ct 66935",technician,married,tertiary,no,-3,no,no,cellular,25,aug,91,9,-1,0,unknown,no
33,buddy kautzer,"4921DARONLOCKSAVE.\NNEWEULALIA,SD18611",management,married,secondary,no,11,yes,no,cellular,4,may,104,3,-1,0,unknown,no
32,oceane nitzsche,"34540 KENNY LODGE\NKUHNHAVEN, OR 51672-9506",blue-collar,single,secondary,no,33,yes,no,cellular,18,may,125,1,368,4,failure,no
43,perry casper,"6624 str0man br00k apt. 699\nlak3 agn3s, tn 49460",entrepreneur,married,secondary,no,104,yes,no,cellular,18,jul,635,3,-1,0,unknown,yes
46,elian fritsch,"483KaleViewsSt.\nEastEmieberg,AA18896-4914",blue-collar,married,primary,no,174,no,yes,cellular,15,jul,90,1,-1,0,unknown,no
32,lelia lind,"9867 3ff3rtz fall apt. 940\np0rt brittany, mt 39564",management,married,tertiary,no,3107,yes,yes,cellular,25,jul,310,1,-1,0,unknown,no
40,herminia dach,"3320TevinVistaApt.065\nNorthSunny,AA54541",services,married,secondary,no,1438,yes,no,cellular,6,may,207,1,351,2,failure,no
39,addison dicki,"05961 pfeffer summit\ngibsonside, oh 82990-3033",blue-collar,married,secondary,no,1367,no,no,unknown,12,jun,43,1,-1,0,unknown,no
51,saul berge,"920 Lynn Isle Apt. 880\nMorarview, DE 72328-4561",blue-collar,married,primary,no,-11,no,no,telephone,16,jul,126,4,-1,0,unknown,no
46,florine ritchie,"148 RYLEIGH STATION ST.\NNEW ANTWANSTAD, FL 74559",admin.,single,secondary,no,1693,yes,no,cellular,25,jan,137,1,97,1,success,no
43,wanda fay,"76003 Mac3jk0vic Villag3\nKihnhav3n, NY 74277-1300",blue-collar,married,primary,no,778,yes,yes,unknown,15,may,284,5,-1,0,unknown,no
36,marcelle marquardt,"4601 Beatty Lake Ave.\nCullenbury, ID 14630-1265",technician,married,tertiary,no,837,no,no,cellular,28,aug,68,6,-1,0,unknown,no
48,armand kreiger,"380 Han3 Plac3 St.\nP0rt Isab3lla, FM 19860",management,married,tertiary,no,363,no,no,cellular,18,nov,67,1,-1,0,unknown,no
26,lambert lynch,"229 Crawford Fall St.\nPort Sedrickchester, IL 38042",admin.,single,secondary,no,236,yes,yes,cellular,18,may,8,2,-1,0,unknown,no
39,myra torp,"58096SCHOWALTERINLET\NLAKETHERESE,VA22558",admin.,single,unknown,no,0,yes,no,cellular,11,may,62,1,-1,0,unknown,no
47,eden wunsch,"4805JacobiPlazaAve.\nNorthHipolito,AS90380-4843",management,married,tertiary,no,-50,no,yes,cellular,7,jul,175,1,-1,0,unknown,no
23,frankie reichel,"5369KrajcikOrchardSuite438\nWestDerickchester,ME72923-1236",entrepreneur,single,primary,no,4,yes,no,unknown,13,may,395,2,-1,0,unknown,yes
54,kailyn koss,"066 sanf0rd gl3n \n3ast cristinashir3, sc 96774-8827",management,divorced,tertiary,no,26306,yes,no,cellular,11,feb,27,1,84,3,failure,no
